0,0.0,admittance[N]
1,6.667111140742716E-5,admittedly[R]
0,0.0,admonition[N]
1,6.667111140742716E-5,adolescence[N]
0,0.0,adolf[J]
0,0.0,adolphe[N]
1,6.667111140742716E-5,adonis[N]
0,0.0,adopt[V]
0,0.0,adorable[J]
0,0.0,adoration[N]
0,0.0,adore[V]
0,0.0,adorer[N]
0,0.0,adorn[V]
0,0.0,adorning[N]
0,0.0,adour[N]
1,6.667111140742716E-5,adrian[J]
0,0.0,adroit[J]
0,0.0,adroitness[N]
0,0.0,adult[J]
1,6.667111140742716E-5,adult[N]
0,0.0,advance[N]
5,3.333555570371358E-4,advance[V]
1,6.667111140742716E-5,advanced[J]
0,0.0,advancement[N]
4,2.6668444562970864E-4,advantage[N]
1,6.667111140742716E-5,advent[N]
6,4.00026668444563E-4,adventure[N]
1,6.667111140742716E-5,adventurer[N]
0,0.0,adversary[N]
0,0.0,adverse[J]
0,0.0,adversely[R]
0,0.0,adversity[N]
2,1.3334222281485432E-4,advertise[V]
1,6.667111140742716E-5,advertised[J]
2,1.3334222281485432E-4,advertisement[N]
3,2.000133342222815E-4,advice[N]
0,0.0,advisable[J]
4,2.6668444562970864E-4,advise[V]
0,0.0,advocate[N]
2,1.3334222281485432E-4,aesop[N]
0,0.0,aeternam[N]
1,6.667111140742716E-5,aether[N]
0,0.0,afar[N]
0,0.0,affable[J]
5,3.333555570371358E-4,affair[N]
12,8.00053336889126E-4,affect[V]
1,6.667111140742716E-5,affectation[N]
5,3.333555570371358E-4,affection[N]
1,6.667111140742716E-5,affectionate[J]
0,0.0,affectionately[R]
1,6.667111140742716E-5,affirm[V]
0,0.0,affirmative[J]
1,6.667111140742716E-5,affix[V]
0,0.0,afflict[V]
0,0.0,affliction[N]
4,2.6668444562970864E-4,afford[V]
0,0.0,affrighted[J]
0,0.0,afler[R]
0,0.0,afloat[R]
0,0.0,aforementioned[J]
0,0.0,aforesaid[J]
6,4.00026668444563E-4,afraid[J]
2,1.3334222281485432E-4,africa[N]
1,6.667111140742716E-5,africa[V]
1,6.667111140742716E-5,african[J]
0,0.0,afrique[J]
0,0.0,afrissa[N]
1,6.667111140742716E-5,afternone[N]
20,0.0013334222281485431,afternoon[N]
0,0.0,afterpiece[N]
1,6.667111140742716E-5,afterw[F]
0,0.0,afterward[R]
10,6.667111140742716E-4,afterwards[R]
0,0.0,afteryear[N]
2,1.3334222281485432E-4,againe[N]
4,2.6668444562970864E-4,aged[J]
0,0.0,agency[N]
0,0.0,agent[N]
0,0.0,aggravate[V]
0,0.0,agile[J]
0,0.0,agility[N]
0,0.0,agitation[N]
1,6.667111140742716E-5,agne[N]
1,6.667111140742716E-5,agne[V]
1,6.667111140742716E-5,agnes[F]
0,0.0,agnesus[N]
0,0.0,agonised[J]
0,0.0,agony[N]
12,8.00053336889126E-4,agree[V]
2,1.3334222281485432E-4,agreeable[J]
2,1.3334222281485432E-4,agreeably[R]
1,6.667111140742716E-5,agreement[N]
0,0.0,agremen[N]
1,6.667111140742716E-5,agricultural[J]
1,6.667111140742716E-5,agriculturalist[N]
1,6.667111140742716E-5,agriculture[N]
1,6.667111140742716E-5,agrippa[N]
0,0.0,ahusive[J]
0,0.0,aiblinger[N]
0,0.0,aickin[N]
0,0.0,aida[F]
1,6.667111140742716E-5,aikman[N]
1,6.667111140742716E-5,aimard[N]
1,6.667111140742716E-5,ainsworth[N]
1,6.667111140742716E-5,airlie[N]
1,6.667111140742716E-5,aisle[N]
1,6.667111140742716E-5,ajax[N]
1,6.667111140742716E-5,akakievich[J]
1,6.667111140742716E-5,akaky[J]
1,6.667111140742716E-5,akenside[N]
1,6.667111140742716E-5,akenside[R]
0,0.0,alacrity[N]
1,6.667111140742716E-5,alan[J]
0,0.0,alarm[N]
0,0.0,alarm[V]
1,6.667111140742716E-5,alas[U]
0,0.0,alava[N]
0,0.0,albani[N]
0,0.0,albanus[N]
0,0.0,albeniz[N]
0,0.0,alberich[N]
0,0.0,albert[N]
0,0.0,albion[N]
0,0.0,alboni[F]
0,0.0,albonus[N]
0,0.0,album[N]
0,0.0,alceste[N]
0,0.0,alcock[N]
1,6.667111140742716E-5,alderman[N]
2,1.3334222281485432E-4,aldington[N]
1,6.667111140742716E-5,aleppo[N]
0,0.0,alert[J]
1,6.667111140742716E-5,alethea[I]
0,0.0,alexander[J]
0,0.0,alexander[N]
0,0.0,alexandra[N]
2,1.3334222281485432E-4,alfieri[N]
1,6.667111140742716E-5,alford[N]
1,6.667111140742716E-5,alfr[V]
1,6.667111140742716E-5,alfred[J]
0,0.0,alfredo[N]
1,6.667111140742716E-5,algebra[N]
1,6.667111140742716E-5,algernon[N]
2,1.3334222281485432E-4,algier[N]
0,0.0,alhambra[N]
0,0.0,aliberti[F]
0,0.0,alibertus[N]
1,6.667111140742716E-5,alice[F]
1,6.667111140742716E-5,alice[N]
0,0.0,alice[V]
1,6.667111140742716E-5,alick[I]
2,1.3334222281485432E-4,alick[N]
0,0.0,alight[V]
1,6.667111140742716E-5,alike[R]
3,2.000133342222815E-4,alive[J]
0,0.0,all-absorbing[J]
0,0.0,all-devouring[J]
0,0.0,all-night[J]
2,1.3334222281485432E-4,allan[N]
0,0.0,alleged[J]
0,0.0,allegiance[N]
1,6.667111140742716E-5,allegory[N]
1,6.667111140742716E-5,allegro[N]
0,0.0,allen[N]
1,6.667111140742716E-5,aller[F]
0,0.0,alleviation[N]
0,0.0,alley[N]
0,0.0,allgemeine[N]
1,6.667111140742716E-5,alliance[N]
1,6.667111140742716E-5,allin[N]
2,1.3334222281485432E-4,allmost[I]
1,6.667111140742716E-5,allmost[N]
1,6.667111140742716E-5,allot[V]
1,6.667111140742716E-5,alloud[N]
8,5.333688912594173E-4,allow[V]
0,0.0,allowance[N]
1,6.667111140742716E-5,allude[V]
10,6.667111140742716E-4,allusion[N]
1,6.667111140742716E-5,ally[N]
0,0.0,ally[V]
1,6.667111140742716E-5,alma[J]
1,6.667111140742716E-5,almanac[N]
0,0.0,almanack[N]
0,0.0,almaviva[N]
26,0.0017334488965931062,almost[R]
0,0.0,alms[N]
0,0.0,almshouse[N]
9,6.000400026668444E-4,alone[R]
8,5.333688912594173E-4,along[I]
2,1.3334222281485432E-4,along[R]
0,0.0,alongside[I]
43,0.002866857790519368,aloud[R]
0,0.0,alphabet[N]
1,6.667111140742716E-5,alpherion[N]
1,6.667111140742716E-5,alpine[J]
11,7.333822254816988E-4,already[R]
48,0.003200213347556504,also[R]
2,1.3334222281485432E-4,alta[F]
1,6.667111140742716E-5,altar[N]
0,0.0,altenburg[N]
1,6.667111140742716E-5,alter[V]
2,1.3334222281485432E-4,alteration[N]
0,0.0,alternate[J]
0,0.0,alternately[R]
0,0.0,alternative[N]
0,0.0,althorn[N]
8,5.333688912594173E-4,although[I]
0,0.0,alto[J]
0,0.0,alto[N]
7,4.6669777985199013E-4,altogether[R]
0,0.0,alvanley[N]
0,0.0,alvarez[N]
0,0.0,alvise[N]
34,0.0022668177878525236,always[R]
0,0.0,alwyne[N]
1,6.667111140742716E-5,alzire[N]
0,0.0,amabile[F]
0,0.0,amain[N]
1,6.667111140742716E-5,amalgama[N]
0,0.0,amant[J]
1,6.667111140742716E-5,amanuensis[N]
0,0.0,amass[V]
0,0.0,amateur[J]
0,0.0,amateur[N]
2,1.3334222281485432E-4,amaze[V]
0,0.0,amazement[N]
2,1.3334222281485432E-4,amazing[J]
0,0.0,ambassa[N]
1,6.667111140742716E-5,ambassador[N]
0,0.0,ambassadress[N]
1,6.667111140742716E-5,ambition[N]
1,6.667111140742716E-5,ambitious[J]
1,6.667111140742716E-5,amboy[N]
0,0.0,ambroise[V]
0,0.0,ambrose[N]
1,6.667111140742716E-5,amelia[F]
3,2.000133342222815E-4,amelia[N]
0,0.0,amen[I]
0,0.0,amen[N]
7,4.6669777985199013E-4,america[N]
2,1.3334222281485432E-4,american[J]
5,3.333555570371358E-4,american[N]
0,0.0,amfortis[N]
0,0.0,amherst[N]
0,0.0,amhia[N]
0,0.0,amiability[N]
6,4.00026668444563E-4,amiable[J]
0,0.0,amicably[R]
1,6.667111140742716E-5,amid[I]
0,0.0,amidst[I]
1,6.667111140742716E-5,aminta[V]
1,6.667111140742716E-5,ammergau[N]
0,0.0,ammunition[N]
17,0.0011334088939262618,among[I]
1,6.667111140742716E-5,amonge[N]
7,4.6669777985199013E-4,amongst[I]
0,0.0,amore[N]
6,4.00026668444563E-4,amount[N]
0,0.0,amount[V]
0,0.0,ample[J]
0,0.0,amply[R]
0,0.0,amsterdam[N]
12,8.00053336889126E-4,amuse[V]
0,0.0,amusemen[N]
7,4.6669777985199013E-4,amusement[N]
8,5.333688912594173E-4,amusing[J]
1,6.667111140742716E-5,anacharsis[N]
1,6.667111140742716E-5,anachronism[N]
0,0.0,anacreontic[J]
2,1.3334222281485432E-4,analogy[N]
2,1.3334222281485432E-4,analysis[N]
0,0.0,ananas[J]
0,0.0,anangke[N]
1,6.667111140742716E-5,anarcharsis[N]
1,6.667111140742716E-5,anarchism[N]
1,6.667111140742716E-5,anarcho-syndicalism[N]
0,0.0,anarchy[N]
1,6.667111140742716E-5,anatole[N]
2,1.3334222281485432E-4,anatomy[N]
1,6.667111140742716E-5,ancestor[N]
0,0.0,ancestress[N]
0,0.0,ancestry[N]
1,6.667111140742716E-5,anchor[N]
1,6.667111140742716E-5,anchor[V]
10,6.667111140742716E-4,ancient[J]
0,0.0,ancona[N]
0,0.0,andato[N]
0,0.0,anderson[N]
1,6.667111140742716E-5,andrew[N]
1,6.667111140742716E-5,andromaque[N]
1,6.667111140742716E-5,anecdote[N]
0,0.0,anent[J]
0,0.0,anfossi[N]
2,1.3334222281485432E-4,angel[N]
0,0.0,angelic[J]
0,0.0,angelica[N]
0,0.0,angelo[N]
0,0.0,angelus[N]
0,0.0,anger[N]
0,0.0,angiolina[N]
0,0.0,anglais[F]
0,0.0,anglaise[N]
1,6.667111140742716E-5,angle[N]
0,0.0,angler[N]
0,0.0,anglesey[N]
0,0.0,anglo-italian[J]
0,0.0,angoumois[N]
0,0.0,angrily[R]
1,6.667111140742716E-5,angry[J]
0,0.0,anguish[N]
0,0.0,anima[F]
1,6.667111140742716E-5,animadversion[N]
0,0.0,animadvert[V]
0,0.0,animal[N]
0,0.0,animate[N]
1,6.667111140742716E-5,animate[V]
0,0.0,animated[J]
0,0.0,animating[J]
0,0.0,animation[N]
1,6.667111140742716E-5,animosity[N]
2,1.3334222281485432E-4,anjou[N]
2,1.3334222281485432E-4,anna[N]
2,1.3334222281485432E-4,annabella[N]
2,1.3334222281485432E-4,annals[N]
4,2.6668444562970864E-4,anne[N]
2,1.3334222281485432E-4,anne[V]
0,0.0,annette[F]
0,0.0,anni[F]
0,0.0,annihilation[N]
1,6.667111140742716E-5,anniversary[N]
6,4.00026668444563E-4,annotated[J]
7,4.6669777985199013E-4,annotation[N]
5,3.333555570371358E-4,announce[V]
0,0.0,announcement[N]
2,1.3334222281485432E-4,annoy[V]
0,0.0,annoyance[N]
0,0.0,annoyed[J]
1,6.667111140742716E-5,annual[J]
2,1.3334222281485432E-4,annunciation[N]
1,6.667111140742716E-5,anomaly[N]
2,1.3334222281485432E-4,anon[N]
0,0.0,anonymously[R]
28,0.0018667911194079605,another[D]
1,6.667111140742716E-5,anrep[N]
2,1.3334222281485432E-4,anson[N]
0,0.0,anstruther[N]
10,6.667111140742716E-4,answer[N]
5,3.333555570371358E-4,answer[V]
1,6.667111140742716E-5,answering[N]
1,6.667111140742716E-5,ant-eater[N]
0,0.0,antagonist[N]
0,0.0,ante-room[N]
0,0.0,ante-rossinian[J]
0,0.0,anthem[N]
0,0.0,anthony[N]
1,6.667111140742716E-5,anti-british[J]
0,0.0,anti-glover[J]
0,0.0,anti-pantomimic[J]
2,1.3334222281485432E-4,anticipate[V]
1,6.667111140742716E-5,anticipation[N]
1,6.667111140742716E-5,antihydrophobia[N]
1,6.667111140742716E-5,antiquated[J]
2,1.3334222281485432E-4,antiquity[N]
1,6.667111140742716E-5,antoine[N]
0,0.0,anton[N]
0,0.0,antonio[N]
2,1.3334222281485432E-4,antony[N]
0,0.0,antwerp[N]
1,6.667111140742716E-5,anus[N]
3,2.000133342222815E-4,anxiety[N]
5,3.333555570371358E-4,anxious[J]
1,6.667111140742716E-5,anybody[N]
0,0.0,anyhow[N]
0,0.0,anyhow[R]
3,2.000133342222815E-4,anyone[N]
20,0.0013334222281485431,anything[N]
0,0.0,anywhere[R]
0,0.0,anywise[J]
0,0.0,ao-e[N]
0,0.0,ap-preciate[V]
1,6.667111140742716E-5,apart[R]
0,0.0,apartment-house[N]
0,0.0,apartment[N]
1,6.667111140742716E-5,apathy[N]
0,0.0,ape-like[J]
0,0.0,apennine[N]
0,0.0,apicius[N]
0,0.0,aplomb[N]
1,6.667111140742716E-5,apollo[N]
0,0.0,apologise[V]
1,6.667111140742716E-5,apology[N]
0,0.0,apoplectic[J]
2,1.3334222281485432E-4,apostle[N]
1,6.667111140742716E-5,apothecary[N]
1,6.667111140742716E-5,appal[V]
1,6.667111140742716E-5,apparent[J]
5,3.333555570371358E-4,apparently[R]
1,6.667111140742716E-5,apparition[N]
5,3.333555570371358E-4,appeal[N]
5,3.333555570371358E-4,appeal[V]
24,0.001600106673778252,appear[V]
6,4.00026668444563E-4,appearance[N]
0,0.0,appease[V]
0,0.0,appellation[N]
1,6.667111140742716E-5,append[V]
1,6.667111140742716E-5,appendix[N]
1,6.667111140742716E-5,appetite[N]
1,6.667111140742716E-5,appicable[J]
1,6.667111140742716E-5,applaud[V]
0,0.0,applause[N]
0,0.0,apple[N]
0,0.0,applicant[N]
0,0.0,application[N]
3,2.000133342222815E-4,apply[V]
2,1.3334222281485432E-4,appoint[V]
2,1.3334222281485432E-4,appointment[N]
0,0.0,apponyi[N]
0,0.0,appre[N]
6,4.00026668444563E-4,appreciate[V]
1,6.667111140742716E-5,appreciation[N]
2,1.3334222281485432E-4,appreciative[J]
1,6.667111140742716E-5,appreciatively[R]
0,0.0,appreciator[N]
1,6.667111140742716E-5,apprehension[N]
0,0.0,apprentice[N]
1,6.667111140742716E-5,apprentice[V]
0,0.0,apprenticeship[N]
2,1.3334222281485432E-4,approach[N]
4,2.6668444562970864E-4,approach[V]
2,1.3334222281485432E-4,approbation[N]
1,6.667111140742716E-5,appropriate[J]
0,0.0,appropriately[R]
2,1.3334222281485432E-4,approval[N]
7,4.6669777985199013E-4,approve[V]
24,0.001600106673778252,april[N]
0,0.0,aprile[N]
0,0.0,aprile[V]
1,6.667111140742716E-5,aprill[N]
0,0.0,apron[N]
0,0.0,apropo[N]
0,0.0,apsley[N]
0,0.0,aptness[N]
1,6.667111140742716E-5,aqua-fortis[N]
1,6.667111140742716E-5,aquaint[V]
1,6.667111140742716E-5,aquaintance[N]
0,0.0,aquiline[J]
0,0.0,aquiline[N]
0,0.0,arab[J]
1,6.667111140742716E-5,arab[N]
1,6.667111140742716E-5,arabel[V]
1,6.667111140742716E-5,arabella[N]
2,1.3334222281485432E-4,arabian[J]
0,0.0,arbace[N]
1,6.667111140742716E-5,arball[N]
0,0.0,arbiter[N]
1,6.667111140742716E-5,arbuthnot[N]
0,0.0,arch[J]
0,0.0,arch[N]
0,0.0,archbishop[N]
1,6.667111140742716E-5,archdeacon[N]
0,0.0,archduchess[N]
2,1.3334222281485432E-4,architecture[N]
1,6.667111140742716E-5,archy[N]
1,6.667111140742716E-5,arcturus[N]
0,0.0,arden[F]
4,2.6668444562970864E-4,ardent[J]
0,0.0,ardeu[N]
0,0.0,ardgowan[N]
4,2.6668444562970864E-4,ardington[N]
0,0.0,arditi[N]
0,0.0,arditus[N]
0,0.0,ardour[N]
0,0.0,arduous[J]
0,0.0,arena[N]
0,0.0,argentina[F]
0,0.0,argentina[N]
0,0.0,argue[V]
7,4.6669777985199013E-4,argument[N]
1,6.667111140742716E-5,argus[N]
1,6.667111140742716E-5,argyll[N]
0,0.0,aria[N]
0,0.0,arid[I]
0,0.0,arid[J]
0,0.0,arie[N]
0,0.0,ariel[N]
1,6.667111140742716E-5,ariosto-like[J]
5,3.333555570371358E-4,ariosto[N]
8,5.333688912594173E-4,arise[V]
1,6.667111140742716E-5,aristippe[N]
2,1.3334222281485432E-4,aristocracy[N]
0,0.0,aristocrat[N]
0,0.0,aristocratic[J]
2,1.3334222281485432E-4,arithmetic[N]
1,6.667111140742716E-5,arle[N]
1,6.667111140742716E-5,arm-chair[J]
0,0.0,arme[N]
1,6.667111140742716E-5,armenian[J]
0,0.0,armida[N]
1,6.667111140742716E-5,armistice[N]
0,0.0,armstrong[F]
0,0.0,armstrong[J]
0,0.0,armstrong[N]
2,1.3334222281485432E-4,army[N]
0,0.0,arnaud[N]
0,0.0,arne[N]
0,0.0,arno[F]
0,0.0,arno[N]
1,6.667111140742716E-5,arnold[J]
5,3.333555570371358E-4,arnold[N]
0,0.0,arnold[V]
0,0.0,arnoldson[N]
3,2.000133342222815E-4,around[I]
0,0.0,around[R]
2,1.3334222281485432E-4,arouse[V]
0,0.0,arpeggio[N]
0,0.0,arran[N]
1,6.667111140742716E-5,arrange[V]
4,2.6668444562970864E-4,arrangement[N]
1,6.667111140742716E-5,arrant[J]
1,6.667111140742716E-5,arras[F]
0,0.0,array[N]
0,0.0,array[V]
0,0.0,arrest[N]
0,0.0,arrest[V]
3,2.000133342222815E-4,arrival[N]
7,4.6669777985199013E-4,arrive[V]
1,6.667111140742716E-5,arsene[N]
1,6.667111140742716E-5,arsenic[N]
0,0.0,art-loving[J]
0,0.0,art-world[J]
0,0.0,artabane[N]
0,0.0,artaxerx[N]
0,0.0,artful[J]
1,6.667111140742716E-5,artfully[R]
3,2.000133342222815E-4,arthur[N]
0,0.0,arthur[V]
31,0.002066804453630242,article[N]
0,0.0,articulation[N]
0,0.0,artifice[N]
0,0.0,artificial[J]
0,0.0,artiller[N]
1,6.667111140742716E-5,artillery[N]
2,1.3334222281485432E-4,artist[N]
0,0.0,artiste[N]
2,1.3334222281485432E-4,artistic[J]
1,6.667111140742716E-5,artizan[N]
0,0.0,artot[N]
0,0.0,ascend[N]
0,0.0,ascend[V]
0,0.0,ascendant[J]
0,0.0,ascension-day[J]
0,0.0,ascension[N]
1,6.667111140742716E-5,ascertain[V]
1,6.667111140742716E-5,ascribe[V]
3,2.000133342222815E-4,ashamed[J]
1,6.667111140742716E-5,ashe[N]
1,6.667111140742716E-5,asia[N]
2,1.3334222281485432E-4,aside[R]
1,6.667111140742716E-5,asleep[R]
4,2.6668444562970864E-4,aspect[N]
0,0.0,asperge[N]
1,6.667111140742716E-5,aspirant[N]
2,1.3334222281485432E-4,aspire[V]
1,6.667111140742716E-5,asquith[N]
1,6.667111140742716E-5,assam[N]
0,0.0,assassin[N]
0,0.0,assaut[F]
0,0.0,assemblage[N]
3,2.000133342222815E-4,assemble[V]
1,6.667111140742716E-5,assembly[N]
0,0.0,assent[V]
2,1.3334222281485432E-4,assert[V]
0,0.0,assertion[N]
0,0.0,asset[N]
0,0.0,assiduity[N]
0,0.0,assiduously[R]
1,6.667111140742716E-5,assign[V]
0,0.0,assignee[N]
0,0.0,assimilation[N]
2,1.3334222281485432E-4,assist[V]
1,6.667111140742716E-5,assistance[N]
0,0.0,assistant-organist[J]
0,0.0,assistant[N]
0,0.0,assize[N]
1,6.667111140742716E-5,associate[J]
0,0.0,associate[N]
2,1.3334222281485432E-4,associate[V]
5,3.333555570371358E-4,association[N]
1,6.667111140742716E-5,assuan[N]
1,6.667111140742716E-5,assume[V]
0,0.0,assumed[J]
1,6.667111140742716E-5,assumption[N]
1,6.667111140742716E-5,assurance[N]
6,4.00026668444563E-4,assure[V]
0,0.0,assuredly[R]
1,6.667111140742716E-5,asterisk[N]
1,6.667111140742716E-5,astonish[V]
1,6.667111140742716E-5,astonished[J]
2,1.3334222281485432E-4,astonishing[J]
1,6.667111140742716E-5,astonishment[N]
1,6.667111140742716E-5,astound[V]
1,6.667111140742716E-5,astounded[J]
0,0.0,astray[R]
1,6.667111140742716E-5,astronomer[N]
2,1.3334222281485432E-4,astronomy[N]
1,6.667111140742716E-5,astutum[N]
1,6.667111140742716E-5,atheist[N]
0,0.0,athematical[J]
1,6.667111140742716E-5,athen[N]
4,2.6668444562970864E-4,athenaeum[N]
1,6.667111140742716E-5,athletics[N]
0,0.0,athlone[N]
1,6.667111140742716E-5,atkin[N]
1,6.667111140742716E-5,atkinson[N]
2,1.3334222281485432E-4,atlantic[J]
0,0.0,atlantic[N]
1,6.667111140742716E-5,atmosphere[N]
1,6.667111140742716E-5,atom[N]
1,6.667111140742716E-5,atrench[N]
0,0.0,atrocious[J]
0,0.0,atrociously[R]
1,6.667111140742716E-5,attach[V]
4,2.6668444562970864E-4,attack[N]
2,1.3334222281485432E-4,attack[V]
2,1.3334222281485432E-4,attain[V]
1,6.667111140742716E-5,attainment[N]
3,2.000133342222815E-4,attempt[N]
3,2.000133342222815E-4,attempt[V]
6,4.00026668444563E-4,attend[V]
0,0.0,attendance[N]
2,1.3334222281485432E-4,attendant[N]
12,8.00053336889126E-4,attention[N]
4,2.6668444562970864E-4,attentive[J]
1,6.667111140742716E-5,attentively[R]
0,0.0,attest[V]
0,0.0,attila[N]
0,0.0,attilio[N]
0,0.0,attire[N]
2,1.3334222281485432E-4,attitude[N]
0,0.0,attorney[N]
6,4.00026668444563E-4,attract[V]
0,0.0,attraction[N]
0,0.0,attractive-looking[J]
