0,0.0,accord[N]
4,2.6668444562970864E-4,accord[V]
0,0.0,accordance[N]
6,4.00026668444563E-4,accordingly[R]
3,2.000133342222815E-4,accost[V]
13,8.667244482965531E-4,account[N]
2,1.3334222281485432E-4,account[V]
1,6.667111140742716E-5,accoutred[J]
0,0.0,accredit[V]
1,6.667111140742716E-5,accumulate[V]
0,0.0,accuracy[N]
1,6.667111140742716E-5,accurate[J]
1,6.667111140742716E-5,accurately[R]
1,6.667111140742716E-5,accuse[V]
1,6.667111140742716E-5,accusingly[R]
3,2.000133342222815E-4,accustom[V]
1,6.667111140742716E-5,accustomed[J]
0,0.0,achan[N]
0,0.0,achate[N]
0,0.0,ache[N]
1,6.667111140742716E-5,ache[V]
1,6.667111140742716E-5,achenbach[N]
1,6.667111140742716E-5,achieve[V]
2,1.3334222281485432E-4,achievement[N]
0,0.0,achille[N]
0,0.0,acidly[R]
1,6.667111140742716E-5,acis[N]
1,6.667111140742716E-5,acknowledge[V]
0,0.0,acknowledged[J]
0,0.0,acknowledgement[N]
1,6.667111140742716E-5,acknowledgment[N]
3,2.000133342222815E-4,acquaint[V]
7,4.6669777985199013E-4,acquaintance[N]
0,0.0,acquiesce[N]
6,4.00026668444563E-4,acquire[V]
1,6.667111140742716E-5,acquirement[N]
0,0.0,acquisition[N]
0,0.0,acquit[V]
1,6.667111140742716E-5,acre[N]
0,0.0,acrimonious[J]
1,6.667111140742716E-5,acrobat[N]
0,0.0,acrogen[N]
5,3.333555570371358E-4,across[I]
0,0.0,acting[N]
6,4.00026668444563E-4,action[N]
0,0.0,activate[V]
3,2.000133342222815E-4,active[J]
3,2.000133342222815E-4,activity[N]
12,8.00053336889126E-4,actor[N]
1,6.667111140742716E-5,actress[N]
0,0.0,actual[J]
8,5.333688912594173E-4,actually[R]
0,0.0,actuate[V]
1,6.667111140742716E-5,acumen[N]
1,6.667111140742716E-5,acute[J]
0,0.0,adagio[N]
0,0.0,adam[F]
0,0.0,adam[N]
2,1.3334222281485432E-4,adapt[V]
0,0.0,adaptation[N]
0,0.0,addendum[N]
0,0.0,addington[J]
0,0.0,addio[F]
0,0.0,addison[N]
8,5.333688912594173E-4,addition[N]
0,0.0,additional[J]
2,1.3334222281485432E-4,address[N]
13,8.667244482965531E-4,address[V]
0,0.0,adelaide[N]
0,0.0,adelia[N]
0,0.0,adelina[N]
0,0.0,adeline[N]
0,0.0,adelmorn[J]
0,0.0,ademira[N]
1,6.667111140742716E-5,adept[J]
0,0.0,adequate[J]
0,0.0,adequately[R]
2,1.3334222281485432E-4,adhere[V]
1,6.667111140742716E-5,adherent[N]
0,0.0,adhering[J]
0,0.0,adieux[N]
0,0.0,adina[N]
0,0.0,adjective[N]
1,6.667111140742716E-5,adjoining[J]
2,1.3334222281485432E-4,adjourn[V]
0,0.0,adjunct[N]
1,6.667111140742716E-5,adjutant-genera[N]
1,6.667111140742716E-5,adjutant[J]
1,6.667111140742716E-5,admikal[J]
1,6.667111140742716E-5,administer[V]
0,0.0,administr[V]
3,2.000133342222815E-4,administration[N]
5,3.333555570371358E-4,admirable[J]
1,6.667111140742716E-5,admirably[R]
3,2.000133342222815E-4,admiral[J]
2,1.3334222281485432E-4,admiral[N]
0,0.0,admiralty[N]
6,4.00026668444563E-4,admiration[N]
0,0.0,admire[F]
0,0.0,admire[N]
8,5.333688912594173E-4,admire[V]
3,2.000133342222815E-4,admirer[N]
2,1.3334222281485432E-4,admission[N]
4,2.6668444562970864E-4,admit[V]
1,6.667111140742716E-5,admittance[N]
0,0.0,admittedly[R]
1,6.667111140742716E-5,admonition[N]
0,0.0,adolescence[N]
0,0.0,adolf[J]
0,0.0,adolphe[N]
1,6.667111140742716E-5,adonis[N]
3,2.000133342222815E-4,adopt[V]
0,0.0,adorable[J]
1,6.667111140742716E-5,adoration[N]
3,2.000133342222815E-4,adore[V]
0,0.0,adorer[N]
3,2.000133342222815E-4,adorn[V]
1,6.667111140742716E-5,adorning[N]
1,6.667111140742716E-5,adour[N]
0,0.0,adrian[J]
1,6.667111140742716E-5,adroit[J]
1,6.667111140742716E-5,adroitness[N]
0,0.0,adult[J]
0,0.0,adult[N]
6,4.00026668444563E-4,advance[N]
3,2.000133342222815E-4,advance[V]
0,0.0,advanced[J]
1,6.667111140742716E-5,advancement[N]
9,6.000400026668444E-4,advantage[N]
1,6.667111140742716E-5,advent[N]
1,6.667111140742716E-5,adventure[N]
0,0.0,adventurer[N]
6,4.00026668444563E-4,adversary[N]
3,2.000133342222815E-4,adverse[J]
0,0.0,adversely[R]
1,6.667111140742716E-5,adversity[N]
0,0.0,advertise[V]
0,0.0,advertised[J]
1,6.667111140742716E-5,advertisement[N]
3,2.000133342222815E-4,advice[N]
0,0.0,advisable[J]
3,2.000133342222815E-4,advise[V]
1,6.667111140742716E-5,advocate[N]
0,0.0,aesop[N]
0,0.0,aeternam[N]
0,0.0,aether[N]
0,0.0,afar[N]
2,1.3334222281485432E-4,affable[J]
5,3.333555570371358E-4,affair[N]
7,4.6669777985199013E-4,affect[V]
0,0.0,affectation[N]
4,2.6668444562970864E-4,affection[N]
2,1.3334222281485432E-4,affectionate[J]
2,1.3334222281485432E-4,affectionately[R]
0,0.0,affirm[V]
3,2.000133342222815E-4,affirmative[J]
0,0.0,affix[V]
3,2.000133342222815E-4,afflict[V]
0,0.0,affliction[N]
8,5.333688912594173E-4,afford[V]
0,0.0,affrighted[J]
1,6.667111140742716E-5,afler[R]
0,0.0,afloat[R]
0,0.0,aforementioned[J]
1,6.667111140742716E-5,aforesaid[J]
6,4.00026668444563E-4,afraid[J]
1,6.667111140742716E-5,africa[N]
1,6.667111140742716E-5,africa[V]
1,6.667111140742716E-5,african[J]
1,6.667111140742716E-5,afrique[J]
2,1.3334222281485432E-4,afrissa[N]
0,0.0,afternone[N]
9,6.000400026668444E-4,afternoon[N]
0,0.0,afterpiece[N]
0,0.0,afterw[F]
2,1.3334222281485432E-4,afterward[R]
18,0.0012000800053336889,afterwards[R]
1,6.667111140742716E-5,afteryear[N]
0,0.0,againe[N]
1,6.667111140742716E-5,aged[J]
0,0.0,agency[N]
0,0.0,agent[N]
1,6.667111140742716E-5,aggravate[V]
0,0.0,agile[J]
0,0.0,agility[N]
0,0.0,agitation[N]
0,0.0,agne[N]
0,0.0,agne[V]
0,0.0,agnes[F]
0,0.0,agnesus[N]
0,0.0,agonised[J]
1,6.667111140742716E-5,agony[N]
3,2.000133342222815E-4,agree[V]
8,5.333688912594173E-4,agreeable[J]
0,0.0,agreeably[R]
1,6.667111140742716E-5,agreement[N]
0,0.0,agremen[N]
0,0.0,agricultural[J]
0,0.0,agriculturalist[N]
0,0.0,agriculture[N]
0,0.0,agrippa[N]
1,6.667111140742716E-5,ahusive[J]
0,0.0,aiblinger[N]
0,0.0,aickin[N]
0,0.0,aida[F]
0,0.0,aikman[N]
0,0.0,aimard[N]
0,0.0,ainsworth[N]
0,0.0,airlie[N]
1,6.667111140742716E-5,aisle[N]
0,0.0,ajax[N]
0,0.0,akakievich[J]
0,0.0,akaky[J]
0,0.0,akenside[N]
0,0.0,akenside[R]
1,6.667111140742716E-5,alacrity[N]
0,0.0,alan[J]
2,1.3334222281485432E-4,alarm[N]
3,2.000133342222815E-4,alarm[V]
4,2.6668444562970864E-4,alas[U]
1,6.667111140742716E-5,alava[N]
0,0.0,albani[N]
1,6.667111140742716E-5,albanus[N]
0,0.0,albeniz[N]
0,0.0,alberich[N]
0,0.0,albert[N]
1,6.667111140742716E-5,albion[N]
0,0.0,alboni[F]
0,0.0,albonus[N]
1,6.667111140742716E-5,album[N]
0,0.0,alceste[N]
0,0.0,alcock[N]
1,6.667111140742716E-5,alderman[N]
0,0.0,aldington[N]
0,0.0,aleppo[N]
1,6.667111140742716E-5,alert[J]
0,0.0,alethea[I]
0,0.0,alexander[J]
3,2.000133342222815E-4,alexander[N]
2,1.3334222281485432E-4,alexandra[N]
0,0.0,alfieri[N]
0,0.0,alford[N]
1,6.667111140742716E-5,alfr[V]
0,0.0,alfred[J]
0,0.0,alfredo[N]
0,0.0,algebra[N]
0,0.0,algernon[N]
0,0.0,algier[N]
0,0.0,alhambra[N]
0,0.0,aliberti[F]
0,0.0,alibertus[N]
0,0.0,alice[F]
0,0.0,alice[N]
0,0.0,alice[V]
0,0.0,alick[I]
0,0.0,alick[N]
1,6.667111140742716E-5,alight[V]
1,6.667111140742716E-5,alike[R]
4,2.6668444562970864E-4,alive[J]
0,0.0,all-absorbing[J]
1,6.667111140742716E-5,all-devouring[J]
1,6.667111140742716E-5,all-night[J]
0,0.0,allan[N]
0,0.0,alleged[J]
1,6.667111140742716E-5,allegiance[N]
0,0.0,allegory[N]
0,0.0,allegro[N]
4,2.6668444562970864E-4,allen[N]
0,0.0,aller[F]
1,6.667111140742716E-5,alleviation[N]
1,6.667111140742716E-5,alley[N]
1,6.667111140742716E-5,allgemeine[N]
0,0.0,alliance[N]
0,0.0,allin[N]
0,0.0,allmost[I]
0,0.0,allmost[N]
0,0.0,allot[V]
0,0.0,alloud[N]
21,0.0014000933395559704,allow[V]
1,6.667111140742716E-5,allowance[N]
6,4.00026668444563E-4,allude[V]
4,2.6668444562970864E-4,allusion[N]
3,2.000133342222815E-4,ally[N]
2,1.3334222281485432E-4,ally[V]
0,0.0,alma[J]
0,0.0,almanac[N]
1,6.667111140742716E-5,almanack[N]
1,6.667111140742716E-5,almaviva[N]
30,0.002000133342222815,almost[R]
2,1.3334222281485432E-4,alms[N]
1,6.667111140742716E-5,almshouse[N]
4,2.6668444562970864E-4,alone[R]
6,4.00026668444563E-4,along[I]
1,6.667111140742716E-5,along[R]
0,0.0,alongside[I]
3,2.000133342222815E-4,aloud[R]
1,6.667111140742716E-5,alphabet[N]
0,0.0,alpherion[N]
0,0.0,alpine[J]
18,0.0012000800053336889,already[R]
61,0.004066937795853057,also[R]
0,0.0,alta[F]
1,6.667111140742716E-5,altar[N]
1,6.667111140742716E-5,altenburg[N]
1,6.667111140742716E-5,alter[V]
1,6.667111140742716E-5,alteration[N]
0,0.0,alternate[J]
0,0.0,alternately[R]
1,6.667111140742716E-5,alternative[N]
0,0.0,althorn[N]
17,0.0011334088939262618,although[I]
0,0.0,alto[J]
0,0.0,alto[N]
3,2.000133342222815E-4,altogether[R]
1,6.667111140742716E-5,alvanley[N]
0,0.0,alvarez[N]
0,0.0,alvise[N]
57,0.003800253350223348,always[R]
0,0.0,alwyne[N]
0,0.0,alzire[N]
0,0.0,amabile[F]
1,6.667111140742716E-5,amain[N]
0,0.0,amalgama[N]
1,6.667111140742716E-5,amant[J]
0,0.0,amanuensis[N]
2,1.3334222281485432E-4,amass[V]
0,0.0,amateur[J]
0,0.0,amateur[N]
0,0.0,amaze[V]
2,1.3334222281485432E-4,amazement[N]
2,1.3334222281485432E-4,amazing[J]
1,6.667111140742716E-5,ambassa[N]
11,7.333822254816988E-4,ambassador[N]
1,6.667111140742716E-5,ambassadress[N]
3,2.000133342222815E-4,ambition[N]
1,6.667111140742716E-5,ambitious[J]
0,0.0,amboy[N]
0,0.0,ambroise[V]
3,2.000133342222815E-4,ambrose[N]
0,0.0,amelia[F]
0,0.0,amelia[N]
0,0.0,amen[I]
0,0.0,amen[N]
4,2.6668444562970864E-4,america[N]
4,2.6668444562970864E-4,american[J]
4,2.6668444562970864E-4,american[N]
0,0.0,amfortis[N]
0,0.0,amherst[N]
0,0.0,amhia[N]
1,6.667111140742716E-5,amiability[N]
5,3.333555570371358E-4,amiable[J]
0,0.0,amicably[R]
2,1.3334222281485432E-4,amid[I]
3,2.000133342222815E-4,amidst[I]
0,0.0,aminta[V]
0,0.0,ammergau[N]
2,1.3334222281485432E-4,ammunition[N]
25,0.001666777785185679,among[I]
0,0.0,amonge[N]
14,9.333955597039803E-4,amongst[I]
0,0.0,amore[N]
5,3.333555570371358E-4,amount[N]
2,1.3334222281485432E-4,amount[V]
2,1.3334222281485432E-4,ample[J]
2,1.3334222281485432E-4,amply[R]
0,0.0,amsterdam[N]
2,1.3334222281485432E-4,amuse[V]
1,6.667111140742716E-5,amusemen[N]
8,5.333688912594173E-4,amusement[N]
3,2.000133342222815E-4,amusing[J]
0,0.0,anacharsis[N]
0,0.0,anachronism[N]
0,0.0,anacreontic[J]
0,0.0,analogy[N]
0,0.0,analysis[N]
0,0.0,ananas[J]
0,0.0,anangke[N]
0,0.0,anarcharsis[N]
0,0.0,anarchism[N]
0,0.0,anarcho-syndicalism[N]
2,1.3334222281485432E-4,anarchy[N]
0,0.0,anatole[N]
0,0.0,anatomy[N]
1,6.667111140742716E-5,ancestor[N]
1,6.667111140742716E-5,ancestress[N]
0,0.0,ancestry[N]
1,6.667111140742716E-5,anchor[N]
0,0.0,anchor[V]
10,6.667111140742716E-4,ancient[J]
0,0.0,ancona[N]
0,0.0,andato[N]
0,0.0,anderson[N]
1,6.667111140742716E-5,andrew[N]
0,0.0,andromaque[N]
13,8.667244482965531E-4,anecdote[N]
0,0.0,anent[J]
0,0.0,anfossi[N]
3,2.000133342222815E-4,angel[N]
0,0.0,angelic[J]
1,6.667111140742716E-5,angelica[N]
1,6.667111140742716E-5,angelo[N]
0,0.0,angelus[N]
3,2.000133342222815E-4,anger[N]
0,0.0,angiolina[N]
1,6.667111140742716E-5,anglais[F]
1,6.667111140742716E-5,anglaise[N]
0,0.0,angle[N]
1,6.667111140742716E-5,angler[N]
2,1.3334222281485432E-4,anglesey[N]
0,0.0,anglo-italian[J]
1,6.667111140742716E-5,angoumois[N]
1,6.667111140742716E-5,angrily[R]
2,1.3334222281485432E-4,angry[J]
0,0.0,anguish[N]
0,0.0,anima[F]
0,0.0,animadversion[N]
1,6.667111140742716E-5,animadvert[V]
5,3.333555570371358E-4,animal[N]
0,0.0,animate[N]
0,0.0,animate[V]
0,0.0,animated[J]
0,0.0,animating[J]
1,6.667111140742716E-5,animation[N]
1,6.667111140742716E-5,animosity[N]
0,0.0,anjou[N]
0,0.0,anna[N]
0,0.0,annabella[N]
2,1.3334222281485432E-4,annals[N]
0,0.0,anne[N]
0,0.0,anne[V]
0,0.0,annette[F]
1,6.667111140742716E-5,anni[F]
1,6.667111140742716E-5,annihilation[N]
1,6.667111140742716E-5,anniversary[N]
0,0.0,annotated[J]
0,0.0,annotation[N]
11,7.333822254816988E-4,announce[V]
2,1.3334222281485432E-4,announcement[N]
2,1.3334222281485432E-4,annoy[V]
4,2.6668444562970864E-4,annoyance[N]
0,0.0,annoyed[J]
0,0.0,annual[J]
0,0.0,annunciation[N]
1,6.667111140742716E-5,anomaly[N]
0,0.0,anon[N]
1,6.667111140742716E-5,anonymously[R]
37,0.002466831122074805,another[D]
0,0.0,anrep[N]
1,6.667111140742716E-5,anson[N]
5,3.333555570371358E-4,anstruther[N]
12,8.00053336889126E-4,answer[N]
10,6.667111140742716E-4,answer[V]
1,6.667111140742716E-5,answering[N]
0,0.0,ant-eater[N]
6,4.00026668444563E-4,antagonist[N]
0,0.0,ante-room[N]
0,0.0,ante-rossinian[J]
0,0.0,anthem[N]
0,0.0,anthony[N]
0,0.0,anti-british[J]
1,6.667111140742716E-5,anti-glover[J]
0,0.0,anti-pantomimic[J]
2,1.3334222281485432E-4,anticipate[V]
0,0.0,anticipation[N]
0,0.0,antihydrophobia[N]
0,0.0,antiquated[J]
1,6.667111140742716E-5,antiquity[N]
0,0.0,antoine[N]
0,0.0,anton[N]
1,6.667111140742716E-5,antonio[N]
0,0.0,antony[N]
2,1.3334222281485432E-4,antwerp[N]
0,0.0,anus[N]
3,2.000133342222815E-4,anxiety[N]
7,4.6669777985199013E-4,anxious[J]
1,6.667111140742716E-5,anybody[N]
0,0.0,anyhow[N]
1,6.667111140742716E-5,anyhow[R]
1,6.667111140742716E-5,anyone[N]
19,0.0012667511167411161,anything[N]
2,1.3334222281485432E-4,anywhere[R]
1,6.667111140742716E-5,anywise[J]
1,6.667111140742716E-5,ao-e[N]
0,0.0,ap-preciate[V]
3,2.000133342222815E-4,apart[R]
1,6.667111140742716E-5,apartment-house[N]
3,2.000133342222815E-4,apartment[N]
0,0.0,apathy[N]
1,6.667111140742716E-5,ape-like[J]
1,6.667111140742716E-5,apennine[N]
0,0.0,apicius[N]
0,0.0,aplomb[N]
0,0.0,apollo[N]
1,6.667111140742716E-5,apologise[V]
1,6.667111140742716E-5,apology[N]
1,6.667111140742716E-5,apoplectic[J]
0,0.0,apostle[N]
1,6.667111140742716E-5,apothecary[N]
0,0.0,appal[V]
4,2.6668444562970864E-4,apparent[J]
6,4.00026668444563E-4,apparently[R]
0,0.0,apparition[N]
1,6.667111140742716E-5,appeal[N]
1,6.667111140742716E-5,appeal[V]
36,0.0024001600106673777,appear[V]
28,0.0018667911194079605,appearance[N]
1,6.667111140742716E-5,appease[V]
2,1.3334222281485432E-4,appellation[N]
0,0.0,append[V]
0,0.0,appendix[N]
1,6.667111140742716E-5,appetite[N]
0,0.0,appicable[J]
1,6.667111140742716E-5,applaud[V]
2,1.3334222281485432E-4,applause[N]
6,4.00026668444563E-4,apple[N]
2,1.3334222281485432E-4,applicant[N]
5,3.333555570371358E-4,application[N]
1,6.667111140742716E-5,apply[V]
12,8.00053336889126E-4,appoint[V]
5,3.333555570371358E-4,appointment[N]
1,6.667111140742716E-5,apponyi[N]
1,6.667111140742716E-5,appre[N]
4,2.6668444562970864E-4,appreciate[V]
1,6.667111140742716E-5,appreciation[N]
1,6.667111140742716E-5,appreciative[J]
0,0.0,appreciatively[R]
0,0.0,appreciator[N]
1,6.667111140742716E-5,apprehension[N]
1,6.667111140742716E-5,apprentice[N]
0,0.0,apprentice[V]
0,0.0,apprenticeship[N]
2,1.3334222281485432E-4,approach[N]
11,7.333822254816988E-4,approach[V]
2,1.3334222281485432E-4,approbation[N]
4,2.6668444562970864E-4,appropriate[J]
0,0.0,appropriately[R]
2,1.3334222281485432E-4,approval[N]
1,6.667111140742716E-5,approve[V]
5,3.333555570371358E-4,april[N]
5,3.333555570371358E-4,aprile[N]
0,0.0,aprile[V]
0,0.0,aprill[N]
1,6.667111140742716E-5,apron[N]
0,0.0,apropo[N]
1,6.667111140742716E-5,apsley[N]
1,6.667111140742716E-5,aptness[N]
0,0.0,aqua-fortis[N]
0,0.0,aquaint[V]
0,0.0,aquaintance[N]
1,6.667111140742716E-5,aquiline[J]
1,6.667111140742716E-5,aquiline[N]
3,2.000133342222815E-4,arab[J]
0,0.0,arab[N]
0,0.0,arabel[V]
0,0.0,arabella[N]
0,0.0,arabian[J]
0,0.0,arbace[N]
0,0.0,arball[N]
1,6.667111140742716E-5,arbiter[N]
0,0.0,arbuthnot[N]
0,0.0,arch[J]
1,6.667111140742716E-5,arch[N]
6,4.00026668444563E-4,archbishop[N]
1,6.667111140742716E-5,archdeacon[N]
1,6.667111140742716E-5,archduchess[N]
2,1.3334222281485432E-4,architecture[N]
0,0.0,archy[N]
0,0.0,arcturus[N]
0,0.0,arden[F]
1,6.667111140742716E-5,ardent[J]
0,0.0,ardeu[N]
4,2.6668444562970864E-4,ardgowan[N]
0,0.0,ardington[N]
0,0.0,arditi[N]
0,0.0,arditus[N]
1,6.667111140742716E-5,ardour[N]
1,6.667111140742716E-5,arduous[J]
1,6.667111140742716E-5,arena[N]
0,0.0,argentina[F]
0,0.0,argentina[N]
4,2.6668444562970864E-4,argue[V]
3,2.000133342222815E-4,argument[N]
1,6.667111140742716E-5,argus[N]
0,0.0,argyll[N]
1,6.667111140742716E-5,aria[N]
1,6.667111140742716E-5,arid[I]
2,1.3334222281485432E-4,arid[J]
0,0.0,arie[N]
0,0.0,ariel[N]
0,0.0,ariosto-like[J]
1,6.667111140742716E-5,ariosto[N]
1,6.667111140742716E-5,arise[V]
0,0.0,aristippe[N]
2,1.3334222281485432E-4,aristocracy[N]
2,1.3334222281485432E-4,aristocrat[N]
1,6.667111140742716E-5,aristocratic[J]
0,0.0,arithmetic[N]
0,0.0,arle[N]
0,0.0,arm-chair[J]
1,6.667111140742716E-5,arme[N]
0,0.0,armenian[J]
0,0.0,armida[N]
0,0.0,armistice[N]
0,0.0,armstrong[F]
0,0.0,armstrong[J]
1,6.667111140742716E-5,armstrong[N]
24,0.001600106673778252,army[N]
1,6.667111140742716E-5,arnaud[N]
0,0.0,arne[N]
1,6.667111140742716E-5,arno[F]
2,1.3334222281485432E-4,arno[N]
0,0.0,arnold[J]
0,0.0,arnold[N]
0,0.0,arnold[V]
0,0.0,arnoldson[N]
11,7.333822254816988E-4,around[I]
1,6.667111140742716E-5,around[R]
0,0.0,arouse[V]
0,0.0,arpeggio[N]
1,6.667111140742716E-5,arran[N]
7,4.6669777985199013E-4,arrange[V]
6,4.00026668444563E-4,arrangement[N]
0,0.0,arrant[J]
0,0.0,arras[F]
1,6.667111140742716E-5,array[N]
2,1.3334222281485432E-4,array[V]
1,6.667111140742716E-5,arrest[N]
1,6.667111140742716E-5,arrest[V]
14,9.333955597039803E-4,arrival[N]
30,0.002000133342222815,arrive[V]
0,0.0,arsene[N]
0,0.0,arsenic[N]
1,6.667111140742716E-5,art-loving[J]
1,6.667111140742716E-5,art-world[J]
0,0.0,artabane[N]
0,0.0,artaxerx[N]
2,1.3334222281485432E-4,artful[J]
0,0.0,artfully[R]
8,5.333688912594173E-4,arthur[N]
0,0.0,arthur[V]
8,5.333688912594173E-4,article[N]
0,0.0,articulation[N]
0,0.0,artifice[N]
1,6.667111140742716E-5,artificial[J]
1,6.667111140742716E-5,artiller[N]
3,2.000133342222815E-4,artillery[N]
34,0.0022668177878525236,artist[N]
4,2.6668444562970864E-4,artiste[N]
4,2.6668444562970864E-4,artistic[J]
0,0.0,artizan[N]
0,0.0,artot[N]
0,0.0,ascend[N]
3,2.000133342222815E-4,ascend[V]
0,0.0,ascendant[J]
0,0.0,ascension-day[J]
0,0.0,ascension[N]
3,2.000133342222815E-4,ascertain[V]
0,0.0,ascribe[V]
4,2.6668444562970864E-4,ashamed[J]
0,0.0,ashe[N]
0,0.0,asia[N]
0,0.0,aside[R]
4,2.6668444562970864E-4,asleep[R]
2,1.3334222281485432E-4,aspect[N]
1,6.667111140742716E-5,asperge[N]
1,6.667111140742716E-5,aspirant[N]
1,6.667111140742716E-5,aspire[V]
0,0.0,asquith[N]
0,0.0,assam[N]
1,6.667111140742716E-5,assassin[N]
0,0.0,assaut[F]
0,0.0,assemblage[N]
9,6.000400026668444E-4,assemble[V]
5,3.333555570371358E-4,assembly[N]
1,6.667111140742716E-5,assent[V]
2,1.3334222281485432E-4,assert[V]
1,6.667111140742716E-5,assertion[N]
1,6.667111140742716E-5,asset[N]
0,0.0,assiduity[N]
0,0.0,assiduously[R]
0,0.0,assign[V]
6,4.00026668444563E-4,assignee[N]
1,6.667111140742716E-5,assimilation[N]
2,1.3334222281485432E-4,assist[V]
10,6.667111140742716E-4,assistance[N]
1,6.667111140742716E-5,assistant-organist[J]
2,1.3334222281485432E-4,assistant[N]
0,0.0,assize[N]
0,0.0,associate[J]
1,6.667111140742716E-5,associate[N]
3,2.000133342222815E-4,associate[V]
0,0.0,association[N]
0,0.0,assuan[N]
8,5.333688912594173E-4,assume[V]
1,6.667111140742716E-5,assumed[J]
0,0.0,assumption[N]
0,0.0,assurance[N]
3,2.000133342222815E-4,assure[V]
0,0.0,assuredly[R]
0,0.0,asterisk[N]
4,2.6668444562970864E-4,astonish[V]
5,3.333555570371358E-4,astonished[J]
0,0.0,astonishing[J]
6,4.00026668444563E-4,astonishment[N]
0,0.0,astound[V]
2,1.3334222281485432E-4,astounded[J]
2,1.3334222281485432E-4,astray[R]
1,6.667111140742716E-5,astronomer[N]
0,0.0,astronomy[N]
0,0.0,astutum[N]
0,0.0,atheist[N]
0,0.0,athematical[J]
0,0.0,athen[N]
0,0.0,athenaeum[N]
0,0.0,athletics[N]
2,1.3334222281485432E-4,athlone[N]
0,0.0,atkin[N]
0,0.0,atkinson[N]
0,0.0,atlantic[J]
1,6.667111140742716E-5,atlantic[N]
4,2.6668444562970864E-4,atmosphere[N]
0,0.0,atom[N]
0,0.0,atrench[N]
1,6.667111140742716E-5,atrocious[J]
0,0.0,atrociously[R]
9,6.000400026668444E-4,attach[V]
8,5.333688912594173E-4,attack[N]
0,0.0,attack[V]
1,6.667111140742716E-5,attain[V]
0,0.0,attainment[N]
6,4.00026668444563E-4,attempt[N]
6,4.00026668444563E-4,attempt[V]
22,0.0014667644509633977,attend[V]
0,0.0,attendance[N]
3,2.000133342222815E-4,attendant[N]
8,5.333688912594173E-4,attention[N]
0,0.0,attentive[J]
1,6.667111140742716E-5,attentively[R]
1,6.667111140742716E-5,attest[V]
0,0.0,attila[N]
1,6.667111140742716E-5,attilio[N]
3,2.000133342222815E-4,attire[N]
2,1.3334222281485432E-4,attitude[N]
2,1.3334222281485432E-4,attorney[N]
3,2.000133342222815E-4,attract[V]
6,4.00026668444563E-4,attraction[N]
0,0.0,attractive-looking[J]
2,1.3334222281485432E-4,attractive[J]
1,6.667111140742716E-5,attribute[N]
